date,site_id,day_of_week,week_number,month,is_holiday_period,forecast_demand,actual_demand,transactions_or_jobs_completed,scheduled_hours,actual_hours_worked,overtime_hours,agency_hours,absence_hours,service_level_score,customer_wait_time_or_delay_index,labour_cost_gbp,agency_cost_gbp,overtime_cost_gbp
2024-11-29,31,4,48,11,0,139.0,143.2,365,10.6,10.3,0.0,0.0,0.3,0.73,7.0,1514.01,0.0,0.0
2024-11-30,31,5,48,11,0,183.3,175.6,574,12.5,12.5,0.6,0.0,0.6,0.706,7.4,1887.08,0.0,135.05
2024-12-01,31,6,48,12,0,218.8,211.3,571,16.5,16.9,0.0,1.2,0.8,0.955,3.3,2503.58,279.39,0.0
2024-12-02,31,0,49,12,0,122.6,125.5,367,9.8,9.4,0.0,0.0,0.4,0.872,4.3,1421.01,0.0,0.0
2024-12-03,31,1,49,12,0,120.3,116.2,513,9.7,9.3,0.0,0.0,0.4,0.944,1.3,1321.06,0.0,0.0
2024-12-04,31,2,49,12,0,182.9,182.9,762,16.5,15.6,0.0,0.0,0.9,0.942,1.7,2235.93,0.0,0.0
2024-12-05,31,3,49,12,0,134.5,133.8,404,11.1,11.1,0.0,0.6,0.6,0.902,4.2,1674.63,127.22,0.0
2024-12-06,31,4,49,12,0,171.4,172.5,708,13.2,12.7,0.0,0.0,0.5,0.906,2.5,1776.49,0.0,0.0
2024-12-07,31,5,49,12,0,193.8,202.2,576,14.2,14.5,0.8,0.0,0.5,0.698,9.8,2083.85,0.0,167.95
2024-12-08,31,6,49,12,0,211.5,213.5,546,16.9,16.1,0.0,0.0,0.8,0.821,5.3,2232.44,0.0,0.0
2024-12-09,31,0,50,12,0,141.0,134.3,381,12.1,11.6,0.0,0.0,0.5,0.916,2.8,1632.0,0.0,0.0
2024-12-10,31,1,50,12,0,118.7,114.6,522,9.8,9.5,0.0,0.0,0.3,0.903,2.8,1360.3,0.0,0.0
2024-12-11,31,2,50,12,0,139.6,144.2,398,12.9,12.4,0.0,0.0,0.5,0.933,2.0,1757.85,0.0,0.0
2024-12-12,31,3,50,12,0,165.9,169.8,483,15.1,14.4,0.0,0.0,0.7,0.943,2.8,2071.62,0.0,0.0
2024-12-13,31,4,50,12,0,151.6,157.4,603,12.6,12.6,0.0,0.6,0.6,0.9,1.7,1819.77,122.49,0.0
2024-12-14,31,5,50,12,0,274.4,283.0,968,22.3,21.0,0.0,0.0,1.3,0.819,7.3,3177.53,0.0,0.0
2024-12-15,31,6,50,12,0,253.2,250.9,1016,19.9,18.8,0.0,0.0,1.1,0.882,4.3,2611.4,0.0,0.0
2024-12-16,31,0,51,12,1,180.8,187.3,738,15.4,14.8,0.0,0.0,0.6,0.82,4.6,2139.61,0.0,0.0
2024-12-17,31,1,51,12,1,182.2,179.2,792,15.0,14.5,0.0,0.0,0.5,0.904,3.5,2010.96,0.0,0.0
2024-12-18,31,2,51,12,1,163.8,163.6,444,14.1,14.5,0.0,0.9,0.5,0.954,3.5,2047.75,184.19,0.0
2024-12-19,31,3,51,12,1,210.9,202.8,658,15.8,15.1,0.0,0.0,0.7,0.781,5.1,2264.51,0.0,0.0
2024-12-20,31,4,51,12,1,247.8,247.5,883,19.3,18.3,0.0,0.0,1.0,0.848,2.8,2747.49,0.0,0.0
2024-12-21,31,5,51,12,1,232.5,240.9,725,17.7,17.6,0.6,0.0,0.7,0.668,7.1,2631.59,0.0,128.33
2024-12-22,31,6,51,12,1,206.1,203.3,815,13.9,14.3,0.5,0.5,0.6,0.644,9.2,2164.25,119.31,112.82
2024-12-23,31,0,52,12,1,154.4,149.9,540,12.9,12.3,0.0,0.0,0.6,0.904,3.1,1758.54,0.0,0.0
2024-12-24,31,1,52,12,1,146.1,143.7,580,11.0,10.4,0.0,0.0,0.6,0.845,3.5,1460.58,0.0,0.0
2024-12-25,31,2,52,12,1,195.5,203.5,836,16.6,15.8,0.0,0.0,0.8,0.799,6.2,2243.91,0.0,0.0
2024-12-26,31,3,52,12,1,207.2,205.6,862,17.3,16.3,0.0,0.0,1.0,0.918,2.7,2351.01,0.0,0.0
2024-12-27,31,4,52,12,1,252.1,255.8,1084,20.9,19.7,0.0,0.0,1.2,0.848,4.4,2784.42,0.0,0.0
2024-12-28,31,5,52,12,1,249.7,251.7,662,20.2,20.7,0.0,1.3,0.8,0.937,2.4,2889.45,278.27,0.0
2024-12-29,31,6,52,12,1,313.2,326.1,1004,26.9,26.8,0.0,1.2,1.3,0.917,3.8,3868.08,262.6,0.0
2024-12-30,31,0,1,12,1,158.6,154.1,417,13.5,13.9,0.0,1.0,0.6,0.974,2.4,2053.04,221.12,0.0
2024-12-31,31,1,1,12,1,205.7,205.1,519,16.7,15.8,0.0,0.0,0.9,0.821,4.8,2339.89,0.0,0.0
2025-01-01,31,2,1,1,1,133.1,139.6,556,12.4,12.4,0.0,0.6,0.6,0.963,2.6,1708.25,119.75,0.0
2025-01-02,31,3,1,1,1,172.4,167.7,639,13.2,12.8,0.0,0.0,0.4,0.841,6.7,1859.61,0.0,0.0
2025-01-03,31,4,1,1,1,159.1,160.6,676,11.3,11.3,0.2,0.5,0.7,0.728,5.8,1565.06,104.81,41.29
2025-01-04,31,5,1,1,1,192.4,195.7,651,14.8,14.2,0.0,0.0,0.6,0.796,3.8,2056.1,0.0,0.0
2025-01-05,31,6,1,1,1,199.5,189.6,767,13.6,13.2,0.3,0.0,0.7,0.692,6.9,1980.62,0.0,65.69
2025-01-06,31,0,2,1,0,109.2,113.0,409,9.3,9.0,0.0,0.0,0.3,0.879,3.1,1281.8,0.0,0.0
2025-01-07,31,1,2,1,0,101.0,99.9,310,8.8,8.4,0.0,0.0,0.4,0.919,4.2,1172.38,0.0,0.0
2025-01-08,31,2,2,1,0,123.2,119.7,330,10.0,9.6,0.0,0.0,0.4,0.939,3.8,1323.24,0.0,0.0
2025-01-09,31,3,2,1,0,137.2,138.0,600,11.5,11.1,0.0,0.0,0.4,0.959,1.6,1673.35,0.0,0.0
2025-01-10,31,4,2,1,0,120.8,119.7,324,9.3,9.0,0.0,0.0,0.3,0.865,4.2,1361.06,0.0,0.0
2025-01-11,31,5,2,1,0,202.0,193.4,705,15.2,14.5,0.0,0.0,0.7,0.816,5.4,2198.42,0.0,0.0
2025-01-12,31,6,2,1,0,131.4,128.0,409,9.0,9.2,0.5,0.0,0.3,0.746,6.3,1324.21,0.0,104.68
2025-01-13,31,0,3,1,0,141.3,137.2,458,11.8,11.4,0.0,0.0,0.4,0.927,1.4,1655.8,0.0,0.0
2025-01-14,31,1,3,1,0,127.9,131.2,478,11.0,10.5,0.0,0.0,0.5,0.956,3.5,1514.82,0.0,0.0
2025-01-15,31,2,3,1,0,127.2,130.9,554,10.7,10.1,0.0,0.0,0.6,0.891,2.5,1421.39,0.0,0.0
2025-01-16,31,3,3,1,0,125.6,124.8,511,10.4,10.0,0.0,0.0,0.4,0.904,2.3,1489.9,0.0,0.0
2025-01-17,31,4,3,1,0,114.0,117.9,482,8.1,7.8,0.0,0.0,0.3,0.769,6.7,1142.48,0.0,0.0
2025-01-18,31,5,3,1,0,170.6,163.9,713,12.4,11.7,0.0,0.0,0.7,0.806,5.0,1744.74,0.0,0.0
2025-01-19,31,6,3,1,0,177.7,176.0,705,13.4,12.9,0.0,0.0,0.5,0.802,5.9,1820.28,0.0,0.0
2025-01-20,31,0,4,1,0,93.7,93.6,240,8.3,8.0,0.0,0.0,0.3,0.952,4.0,1141.24,0.0,0.0
2025-01-21,31,1,4,1,0,90.0,93.0,270,7.3,6.9,0.0,0.0,0.4,0.85,4.6,1029.92,0.0,0.0
2025-01-22,31,2,4,1,0,138.9,141.9,367,11.2,10.6,0.0,0.0,0.6,0.841,5.1,1496.75,0.0,0.0
2025-01-23,31,3,4,1,0,116.5,119.9,300,10.4,10.1,0.0,0.0,0.3,0.922,2.6,1521.44,0.0,0.0
2025-01-24,31,4,4,1,0,172.1,173.6,632,11.9,11.4,0.0,0.0,0.5,0.736,6.2,1630.19,0.0,0.0
2025-01-25,31,5,4,1,0,177.2,180.9,605,12.1,12.2,0.8,0.0,0.7,0.764,4.1,1734.92,0.0,170.53
2025-01-26,31,6,4,1,0,121.2,125.6,507,9.2,9.1,0.2,0.0,0.3,0.7,7.4,1356.34,0.0,41.69
2025-01-27,31,0,5,1,0,111.4,110.6,422,9.9,9.3,0.0,0.0,0.6,0.946,1.8,1365.08,0.0,0.0
2025-01-28,31,1,5,1,0,93.9,93.7,257,7.6,7.3,0.0,0.0,0.3,0.871,4.3,1021.46,0.0,0.0
2025-01-29,31,2,5,1,0,130.8,124.7,373,11.0,10.5,0.0,0.0,0.5,0.913,3.3,1597.96,0.0,0.0
2025-01-30,31,3,5,1,0,111.1,109.2,311,9.6,9.0,0.0,0.0,0.6,0.944,2.9,1316.54,0.0,0.0
2025-01-31,31,4,5,1,0,156.6,154.2,582,11.9,11.4,0.0,0.0,0.5,0.858,5.3,1659.59,0.0,0.0
2025-02-01,31,5,5,2,0,168.3,172.1,683,13.2,12.8,0.0,0.0,0.4,0.857,4.8,1816.9,0.0,0.0
2025-02-02,31,6,5,2,0,136.3,141.9,479,10.5,10.9,0.2,0.6,0.4,0.862,5.0,1644.73,141.79,41.57
2025-02-03,31,0,6,2,0,106.1,103.0,371,8.7,8.4,0.0,0.0,0.3,0.945,3.4,1254.86,0.0,0.0
2025-02-04,31,1,6,2,0,90.0,92.3,374,8.2,7.7,0.0,0.0,0.5,0.958,1.2,1139.09,0.0,0.0
2025-02-05,31,2,6,2,0,136.8,133.6,574,11.8,11.2,0.0,0.0,0.6,0.913,2.3,1652.46,0.0,0.0
2025-02-06,31,3,6,2,0,119.8,125.3,328,9.6,9.1,0.0,0.0,0.5,0.907,4.5,1309.0,0.0,0.0
2025-02-07,31,4,6,2,0,152.0,154.2,635,10.9,11.0,0.0,0.4,0.3,0.781,4.2,1523.45,82.32,0.0
2025-02-08,31,5,6,2,0,141.3,143.1,403,10.9,10.6,0.0,0.0,0.3,0.793,4.4,1486.06,0.0,0.0
2025-02-09,31,6,6,2,0,137.5,141.6,447,11.0,10.4,0.0,0.0,0.6,0.793,6.2,1512.09,0.0,0.0
2025-02-10,31,0,7,2,0,122.3,119.1,440,9.4,9.6,0.0,0.6,0.4,0.956,3.0,1432.3,125.78,0.0
2025-02-11,31,1,7,2,0,128.9,123.8,567,10.1,9.7,0.0,0.0,0.4,0.847,3.1,1362.72,0.0,0.0
2025-02-12,31,2,7,2,0,137.0,138.2,402,11.8,11.4,0.0,0.0,0.4,0.919,1.6,1712.09,0.0,0.0
2025-02-13,31,3,7,2,0,144.3,147.2,640,13.0,12.4,0.0,0.0,0.6,0.924,2.3,1854.09,0.0,0.0
2025-02-14,31,4,7,2,0,150.5,147.6,602,12.1,11.6,0.0,0.0,0.5,0.904,4.8,1614.28,0.0,0.0
2025-02-15,31,5,7,2,0,144.5,140.6,531,9.3,9.2,0.3,0.0,0.4,0.581,9.5,1397.4,0.0,62.67
2025-02-16,31,6,7,2,0,174.3,173.6,629,11.5,11.9,0.9,0.0,0.5,0.598,6.8,1784.88,0.0,189.38
2025-02-17,31,0,8,2,0,121.3,124.6,477,9.8,9.2,0.0,0.0,0.6,0.877,4.7,1286.75,0.0,0.0
2025-02-18,31,1,8,2,0,128.7,134.0,472,12.0,11.3,0.0,0.0,0.7,0.93,1.1,1689.46,0.0,0.0
2025-02-19,31,2,8,2,0,140.5,139.3,422,12.2,11.6,0.0,0.0,0.6,0.94,1.5,1625.17,0.0,0.0
2025-02-20,31,3,8,2,0,146.5,150.0,628,12.6,12.0,0.0,0.0,0.6,0.911,2.8,1793.03,0.0,0.0
2025-02-21,31,4,8,2,0,156.0,152.0,465,10.4,10.0,0.0,0.0,0.4,0.805,5.3,1402.99,0.0,0.0
2025-02-22,31,5,8,2,0,150.6,156.7,382,11.9,11.8,0.0,0.4,0.5,0.854,4.6,1659.64,83.52,0.0
2025-02-23,31,6,8,2,0,194.9,204.1,646,14.6,14.3,0.4,0.0,0.7,0.727,4.8,1978.78,0.0,78.93
2025-02-24,31,0,9,2,0,108.5,111.5,391,8.8,8.5,0.0,0.0,0.3,0.894,3.3,1215.45,0.0,0.0
2025-02-25,31,1,9,2,0,131.0,133.0,500,11.4,11.0,0.0,0.0,0.4,0.907,4.7,1583.57,0.0,0.0
2025-02-26,31,2,9,2,0,135.7,130.2,372,10.8,10.6,0.0,0.4,0.6,0.958,2.1,1500.4,85.27,0.0
2025-02-27,31,3,9,2,0,141.2,147.1,566,11.6,11.0,0.0,0.0,0.6,0.847,4.2,1659.76,0.0,0.0
2025-02-28,31,4,9,2,0,135.9,134.9,554,11.0,10.6,0.0,0.0,0.4,0.889,4.1,1510.74,0.0,0.0
2025-03-01,31,5,9,3,0,160.5,166.0,605,13.3,12.5,0.0,0.0,0.8,0.892,4.0,1782.01,0.0,0.0
2025-03-02,31,6,9,3,0,215.9,210.5,680,16.6,15.8,0.0,0.0,0.8,0.793,7.0,2215.38,0.0,0.0
2025-03-03,31,0,10,3,0,128.5,122.9,533,9.5,9.0,0.0,0.0,0.5,0.85,6.1,1298.98,0.0,0.0
2025-03-04,31,1,10,3,0,114.9,111.5,471,8.9,8.5,0.0,0.0,0.4,0.868,4.4,1179.2,0.0,0.0
2025-03-05,31,2,10,3,0,110.6,105.2,435,8.2,7.7,0.0,0.0,0.5,0.909,1.9,1070.04,0.0,0.0
2025-03-06,31,3,10,3,0,155.5,160.2,527,13.5,13.0,0.0,0.0,0.5,0.934,3.3,1904.6,0.0,0.0
2025-03-07,31,4,10,3,0,131.9,131.1,484,9.2,9.5,0.0,0.7,0.4,0.838,5.1,1425.96,166.72,0.0
2025-03-08,31,5,10,3,0,160.7,160.9,533,12.3,12.7,0.0,1.0,0.6,0.894,3.8,1893.62,227.65,0.0
2025-03-09,31,6,10,3,0,163.1,158.0,606,12.5,11.8,0.0,0.0,0.7,0.852,5.4,1782.95,0.0,0.0
2025-03-10,31,0,11,3,0,111.7,113.6,283,8.8,8.3,0.0,0.0,0.5,0.874,4.4,1195.31,0.0,0.0
2025-03-11,31,1,11,3,0,113.6,114.5,476,9.1,8.6,0.0,0.0,0.5,0.904,2.4,1305.58,0.0,0.0
2025-03-12,31,2,11,3,0,117.9,123.4,423,9.9,9.5,0.0,0.0,0.4,0.855,3.6,1432.86,0.0,0.0
2025-03-13,31,3,11,3,0,154.4,157.6,579,13.2,13.4,0.0,0.7,0.5,0.929,3.4,1972.79,152.61,0.0
2025-03-14,31,4,11,3,0,189.1,193.0,649,13.7,13.0,0.0,0.0,0.7,0.74,5.6,1948.21,0.0,0.0
2025-03-15,31,5,11,3,0,216.8,219.7,660,16.5,15.8,0.0,0.0,0.7,0.796,4.9,2176.52,0.0,0.0
2025-03-16,31,6,11,3,0,146.0,146.5,589,11.3,10.8,0.0,0.0,0.5,0.835,4.0,1576.81,0.0,0.0
2025-03-17,31,0,12,3,0,146.6,149.7,560,11.8,11.2,0.0,0.0,0.6,0.856,3.8,1602.94,0.0,0.0
2025-03-18,31,1,12,3,0,121.1,122.5,394,10.9,10.4,0.0,0.0,0.5,0.947,1.5,1453.85,0.0,0.0
2025-03-19,31,2,12,3,0,160.0,165.4,707,14.0,13.2,0.0,0.0,0.8,0.923,4.1,1956.54,0.0,0.0
2025-03-20,31,3,12,3,0,149.3,144.0,431,12.6,12.1,0.0,0.0,0.5,0.952,1.0,1818.9,0.0,0.0
2025-03-21,31,4,12,3,0,131.5,137.5,551,9.3,8.9,0.0,0.0,0.4,0.742,6.3,1315.25,0.0,0.0
2025-03-22,31,5,12,3,0,230.9,232.0,726,17.2,16.7,0.3,0.0,0.8,0.768,8.6,2351.47,0.0,63.18
2025-03-23,31,6,12,3,0,204.3,198.6,517,14.3,14.2,0.6,0.0,0.7,0.771,5.4,2004.06,0.0,121.94
2025-03-24,31,0,13,3,0,129.5,131.8,447,10.8,10.3,0.0,0.0,0.5,0.899,2.5,1514.97,0.0,0.0
2025-03-25,31,1,13,3,0,97.5,94.2,291,7.4,7.0,0.0,0.0,0.4,0.904,4.3,1025.53,0.0,0.0
2025-03-26,31,2,13,3,0,117.8,120.1,430,10.0,9.5,0.0,0.0,0.5,0.883,5.0,1423.18,0.0,0.0
2025-03-27,31,3,13,3,0,153.0,148.6,386,13.3,12.5,0.0,0.0,0.8,0.935,2.9,1881.93,0.0,0.0
2025-03-28,31,4,13,3,0,177.6,184.8,689,13.0,12.4,0.0,0.0,0.6,0.769,4.7,1786.26,0.0,0.0
2025-03-29,31,5,13,3,0,218.6,222.2,760,16.9,17.6,0.0,1.2,0.5,0.866,5.4,2573.41,266.55,0.0
2025-03-30,31,6,13,3,0,170.4,167.6,747,11.6,11.9,0.7,0.0,0.4,0.707,8.7,1800.37,0.0,143.67
2025-03-31,31,0,14,3,1,140.5,139.7,551,12.4,11.8,0.0,0.0,0.6,0.951,1.1,1701.43,0.0,0.0
2025-04-01,31,1,14,4,1,140.5,137.5,556,11.3,11.0,0.0,0.0,0.3,0.856,4.3,1559.32,0.0,0.0
2025-04-02,31,2,14,4,1,140.0,142.5,522,11.1,11.2,0.0,0.7,0.6,0.79,5.5,1547.26,151.21,0.0
2025-04-03,31,3,14,4,1,150.7,157.7,384,13.2,12.4,0.0,0.0,0.8,0.96,1.0,1818.3,0.0,0.0
2025-04-04,31,4,14,4,1,177.4,171.0,773,13.4,12.8,0.0,0.0,0.6,0.822,6.1,1840.15,0.0,0.0
2025-04-05,31,5,14,4,1,217.3,208.4,545,14.8,14.5,0.3,0.0,0.6,0.681,9.2,2079.49,0.0,58.15
2025-04-06,31,6,14,4,1,182.9,188.4,727,14.0,13.6,0.4,0.0,0.8,0.706,8.1,2015.33,0.0,85.39
2025-04-07,31,0,15,4,1,165.4,162.9,629,12.6,12.2,0.0,0.0,0.4,0.78,4.7,1801.05,0.0,0.0
2025-04-08,31,1,15,4,1,148.9,155.7,596,13.9,13.4,0.0,0.0,0.5,0.926,3.3,2000.95,0.0,0.0
2025-04-09,31,2,15,4,1,150.6,156.0,523,14.0,13.6,0.0,0.0,0.4,0.945,3.1,1980.39,0.0,0.0
2025-04-10,31,3,15,4,1,178.7,186.5,757,15.4,14.5,0.0,0.0,0.9,0.809,6.4,2079.47,0.0,0.0
2025-04-11,31,4,15,4,1,159.9,153.7,515,11.6,11.0,0.0,0.0,0.6,0.802,4.6,1575.28,0.0,0.0
2025-04-12,31,5,15,4,1,193.8,193.8,513,14.4,14.3,0.5,0.0,0.6,0.711,7.6,1974.47,0.0,99.87
2025-04-13,31,6,15,4,1,177.4,172.5,628,12.9,12.5,0.3,0.0,0.7,0.641,6.5,1793.97,0.0,62.77
2025-04-14,31,0,16,4,1,196.7,193.6,723,15.7,14.8,0.0,0.0,0.9,0.813,5.8,2201.59,0.0,0.0
2025-04-15,31,1,16,4,0,116.4,116.7,443,9.5,9.1,0.0,0.0,0.4,0.866,4.0,1307.13,0.0,0.0
2025-04-16,31,2,16,4,0,152.5,148.9,562,13.0,13.1,0.0,0.9,0.8,0.94,3.1,1933.77,199.99,0.0
2025-04-17,31,3,16,4,0,137.7,134.7,495,10.7,10.2,0.0,0.0,0.5,0.91,2.5,1483.0,0.0,0.0
2025-04-18,31,4,16,4,0,165.3,165.5,640,12.4,11.8,0.0,0.0,0.6,0.796,6.9,1774.26,0.0,0.0
2025-04-19,31,5,16,4,0,232.4,222.8,937,16.3,16.4,0.7,0.0,0.6,0.758,6.8,2421.94,0.0,140.23
2025-04-20,31,6,16,4,0,183.9,181.3,536,14.1,13.4,0.0,0.0,0.7,0.844,5.6,2000.89,0.0,0.0
2025-04-21,31,0,17,4,0,108.7,110.2,410,8.9,8.4,0.0,0.0,0.5,0.842,3.6,1179.63,0.0,0.0
2025-04-22,31,1,17,4,0,121.9,118.9,342,9.2,9.0,0.0,0.3,0.5,0.859,4.7,1323.36,64.34,0.0
2025-04-23,31,2,17,4,0,147.0,141.9,491,12.2,11.6,0.0,0.0,0.6,0.946,1.3,1618.6,0.0,0.0
2025-04-24,31,3,17,4,0,143.9,149.0,530,12.8,12.1,0.0,0.0,0.7,0.957,1.0,1802.17,0.0,0.0
2025-04-25,31,4,17,4,0,139.6,136.7,572,9.7,9.4,0.0,0.0,0.3,0.736,4.2,1428.3,0.0,0.0
2025-04-26,31,5,17,4,0,189.6,194.2,762,14.3,14.1,0.3,0.0,0.5,0.691,9.4,2000.48,0.0,60.4
2025-04-27,31,6,17,4,0,188.0,191.5,608,13.3,13.4,0.7,0.0,0.6,0.743,7.4,1980.21,0.0,141.55
2025-04-28,31,0,18,4,0,154.9,158.7,399,13.5,12.8,0.0,0.0,0.7,0.938,4.0,1857.62,0.0,0.0
2025-04-29,31,1,18,4,0,112.1,106.6,311,9.5,9.0,0.0,0.0,0.5,0.906,3.1,1278.84,0.0,0.0
2025-04-30,31,2,18,4,0,121.5,116.6,540,9.5,9.1,0.0,0.0,0.4,0.868,2.4,1348.69,0.0,0.0
2025-05-01,31,3,18,5,0,167.5,171.8,626,14.0,13.5,0.0,0.0,0.5,0.846,3.0,2051.56,0.0,0.0
2025-05-02,31,4,18,5,0,131.5,137.4,532,11.6,11.1,0.0,0.0,0.5,0.919,3.0,1638.37,0.0,0.0
2025-05-03,31,5,18,5,0,213.0,203.2,770,15.9,15.2,0.0,0.0,0.7,0.857,3.9,2152.98,0.0,0.0
2025-05-04,31,6,18,5,0,147.8,141.9,492,10.0,10.2,0.5,0.0,0.3,0.707,8.4,1436.66,0.0,104.32
2025-05-05,31,0,19,5,0,112.7,118.1,446,9.2,9.2,0.0,0.5,0.5,0.878,4.1,1284.75,109.07,0.0
2025-05-06,31,1,19,5,0,118.5,122.2,326,9.7,9.2,0.0,0.0,0.5,0.834,3.3,1337.17,0.0,0.0
2025-05-07,31,2,19,5,0,122.3,127.1,487,10.7,10.3,0.0,0.0,0.4,0.938,3.3,1554.1,0.0,0.0
2025-05-08,31,3,19,5,0,149.1,152.2,546,11.7,11.1,0.0,0.0,0.6,0.906,2.2,1594.16,0.0,0.0
2025-05-09,31,4,19,5,0,182.8,176.5,799,12.0,11.3,0.0,0.0,0.7,0.78,5.4,1714.63,0.0,0.0
2025-05-10,31,5,19,5,0,191.5,188.3,816,13.9,13.5,0.3,0.0,0.7,0.7,7.9,1886.44,0.0,56.61
2025-05-11,31,6,19,5,0,198.9,201.2,671,14.5,14.2,0.5,0.0,0.8,0.755,6.4,2111.09,0.0,105.97
2025-05-12,31,0,20,5,0,125.4,122.8,473,10.3,10.6,0.0,0.8,0.5,0.939,2.1,1466.04,155.64,0.0
2025-05-13,31,1,20,5,0,103.0,105.2,388,9.1,9.3,0.0,0.5,0.3,0.919,2.7,1373.32,104.27,0.0
2025-05-14,31,2,20,5,0,110.6,107.6,377,8.8,8.5,0.0,0.0,0.3,0.855,3.8,1199.12,0.0,0.0
2025-05-15,31,3,20,5,0,133.6,128.4,492,10.7,10.1,0.0,0.0,0.6,0.884,4.9,1467.67,0.0,0.0
2025-05-16,31,4,20,5,0,154.2,155.2,634,11.7,11.2,0.0,0.0,0.5,0.909,4.4,1589.24,0.0,0.0
2025-05-17,31,5,20,5,0,152.3,149.8,615,10.7,10.6,0.4,0.0,0.5,0.763,5.0,1570.51,0.0,88.09
2025-05-18,31,6,20,5,0,154.7,151.2,631,10.1,10.2,0.6,0.0,0.5,0.77,6.8,1420.71,0.0,114.41
2025-05-19,31,0,21,5,0,153.0,151.1,467,12.7,12.3,0.0,0.0,0.4,0.931,2.4,1861.5,0.0,0.0
2025-05-20,31,1,21,5,0,113.2,111.2,477,9.7,9.2,0.0,0.0,0.5,0.958,1.8,1352.37,0.0,0.0
2025-05-21,31,2,21,5,0,147.0,142.9,509,12.3,11.8,0.0,0.0,0.5,0.937,2.1,1765.98,0.0,0.0
2025-05-22,31,3,21,5,0,119.9,114.8,399,9.7,9.4,0.0,0.0,0.3,0.948,3.5,1379.35,0.0,0.0
2025-05-23,31,4,21,5,0,160.8,167.8,449,12.7,12.0,0.0,0.0,0.7,0.861,4.0,1662.96,0.0,0.0
2025-05-24,31,5,21,5,0,207.2,208.6,627,16.3,15.5,0.0,0.0,0.8,0.801,6.6,2225.23,0.0,0.0
2025-05-25,31,6,21,5,0,182.1,189.1,762,13.2,14.0,0.7,0.7,0.6,0.776,5.6,1982.42,142.38,147.63
2025-05-26,31,0,22,5,0,155.0,162.0,552,14.3,14.5,0.0,0.7,0.5,0.966,2.5,2171.7,148.96,0.0
2025-05-27,31,1,22,5,0,137.7,140.9,545,11.4,11.7,0.0,0.8,0.5,0.936,3.9,1705.71,186.25,0.0
2025-05-28,31,2,22,5,0,107.6,107.3,295,9.1,8.8,0.0,0.0,0.3,0.956,3.8,1260.35,0.0,0.0
2025-05-29,31,3,22,5,0,136.0,135.3,343,11.7,11.2,0.0,0.0,0.5,0.918,4.6,1550.84,0.0,0.0
2025-05-30,31,4,22,5,0,158.4,153.5,456,11.9,11.2,0.0,0.0,0.7,0.881,4.6,1625.34,0.0,0.0
2025-05-31,31,5,22,5,0,212.3,212.4,923,16.8,16.0,0.0,0.0,0.8,0.854,5.8,2281.14,0.0,0.0
2025-06-01,31,6,22,6,0,179.1,181.8,534,12.5,12.4,0.5,0.0,0.6,0.757,5.4,1785.69,0.0,98.26
2025-06-02,31,0,23,6,0,153.3,160.1,518,14.1,13.5,0.0,0.0,0.6,0.921,3.6,2002.51,0.0,0.0
2025-06-03,31,1,23,6,0,114.7,117.1,404,10.4,10.0,0.0,0.0,0.4,0.903,4.3,1513.4,0.0,0.0
2025-06-04,31,2,23,6,0,117.8,120.1,519,9.3,9.0,0.0,0.0,0.3,0.832,5.6,1247.74,0.0,0.0
2025-06-05,31,3,23,6,0,139.3,136.6,597,10.6,10.0,0.0,0.0,0.6,0.882,3.8,1492.22,0.0,0.0
2025-06-06,31,4,23,6,0,166.1,161.2,435,12.3,11.8,0.0,0.0,0.5,0.897,3.3,1627.11,0.0,0.0
2025-06-07,31,5,23,6,0,158.0,159.4,679,11.9,11.6,0.1,0.0,0.4,0.726,4.8,1748.48,0.0,21.4
2025-06-08,31,6,23,6,0,162.8,169.6,450,11.7,11.8,0.5,0.0,0.4,0.699,9.6,1776.32,0.0,112.19
2025-06-09,31,0,24,6,0,102.2,97.7,321,8.2,8.1,0.0,0.4,0.5,0.935,2.0,1137.92,79.49,0.0
2025-06-10,31,1,24,6,0,149.0,144.3,446,11.8,11.1,0.0,0.0,0.7,0.901,4.7,1584.19,0.0,0.0
2025-06-11,31,2,24,6,0,124.7,128.5,315,11.5,11.2,0.0,0.0,0.3,0.951,1.2,1593.2,0.0,0.0
2025-06-12,31,3,24,6,0,127.7,122.9,399,9.9,9.6,0.0,0.0,0.3,0.861,4.1,1360.92,0.0,0.0
2025-06-13,31,4,24,6,0,157.5,152.3,603,10.0,9.7,0.0,0.0,0.3,0.688,8.7,1342.1,0.0,0.0
2025-06-14,31,5,24,6,0,221.7,218.9,709,15.2,14.9,0.3,0.0,0.6,0.718,9.2,2157.84,0.0,59.77
2025-06-15,31,6,24,6,0,187.3,190.5,657,15.2,14.7,0.0,0.0,0.5,0.908,2.4,2235.53,0.0,0.0
2025-06-16,31,0,25,6,0,128.0,127.7,529,9.9,9.5,0.0,0.0,0.4,0.883,4.4,1360.19,0.0,0.0
2025-06-17,31,1,25,6,0,148.7,145.4,581,11.9,11.4,0.0,0.0,0.5,0.879,4.4,1705.74,0.0,0.0
2025-06-18,31,2,25,6,0,159.3,154.3,553,13.8,13.1,0.0,0.0,0.7,0.922,3.1,1809.98,0.0,0.0
2025-06-19,31,3,25,6,0,165.4,164.4,575,14.2,13.4,0.0,0.0,0.8,0.937,3.0,1994.35,0.0,0.0
